County,LEA,FY,Year,CLASSFTE,CERTFTE,Enr
San Mateo,REDWOOD CITY ELEMENTARY,2223.0,7/1/2022,380.54,286.5,6329
San Mateo,SAN BRUNO PARK ELEMENTARY,2223.0,7/1/2022,84.67,87.8,2013
San Mateo,SAN CARLOS ELEMENTARY,2223.0,7/1/2022,93.55,138.7,2696
San Mateo,SAN MATEO-FOSTER CITY ELEMENTARY,2223.0,7/1/2022,357.8,502.6,10044
San Mateo,SAN MATEO UNION HIGH,2223.0,7/1/2022,455.0,452.8,8899
San Mateo,SEQUOIA UNION HIGH,2223.0,7/1/2022,452.31,503.2,8565
San Mateo,SOUTH SAN FRANCISCO UNIFIED,2223.0,7/1/2022,318.23,425.1,7849
San Mateo,WOODSIDE ELEMENTARY,2223.0,7/1/2022,13.0,32.6,371
Santa Barbara,SANTA BARBARA CO. OFFICE OF ED.,2223.0,7/1/2022,156.75,52.2,86
Santa Barbara,BALLARD ELEMENTARY,2223.0,7/1/2022,4.5,7.0,118
Santa Barbara,BLOCHMAN UNION ELEMENTARY,2223.0,7/1/2022,23.27,9.7,189
Santa Barbara,SANTA MARIA-BONITA ELEMENTARY,2223.0,7/1/2022,668.43,777.9,16703
Santa Barbara,BUELLTON UNION ELEMENTARY,2223.0,7/1/2022,45.97,28.0,519
Santa Barbara,CARPINTERIA UNIFIED,2223.0,7/1/2022,143.26,123.4,2005
Santa Barbara,COLD SPRING ELEMENTARY,2223.0,7/1/2022,11.44,15.8,193
Santa Barbara,COLLEGE ELEMENTARY,2223.0,7/1/2022,18.53,12.5,202
Santa Barbara,GOLETA UNION ELEMENTARY,2223.0,7/1/2022,378.29,179.0,3416
Santa Barbara,GUADALUPE UNION ELEMENTARY,2223.0,7/1/2022,70.19,72.8,1279
Santa Barbara,HOPE ELEMENTARY,2223.0,7/1/2022,38.14,44.0,839
Santa Barbara,LOMPOC UNIFIED,2223.0,7/1/2022,421.39,490.5,9060
Santa Barbara,LOS OLIVOS ELEMENTARY,2223.0,7/1/2022,5.84,12.0,163
Santa Barbara,MONTECITO UNION ELEMENTARY,2223.0,7/1/2022,35.7,33.1,353
Santa Barbara,ORCUTT UNION ELEMENTARY,2223.0,7/1/2022,202.33,178.7,3950
Santa Barbara,SANTA MARIA JOINT UNION HIGH,2223.0,7/1/2022,425.76,401.1,9251
Santa Barbara,SANTA YNEZ VALLEY UNION HIGH,2223.0,7/1/2022,42.22,48.8,853
Santa Barbara,SOLVANG ELEMENTARY,2223.0,7/1/2022,27.72,33.0,593
Santa Barbara,VISTA DEL MAR UNION ELEMENTARY,2223.0,7/1/2022,3.86,6.0,39
Santa Barbara,CUYAMA JOINT UNIFIED,2223.0,7/1/2022,14.47,11.0,182
Santa Barbara,SANTA BARBARA UNIFIED,2223.0,7/1/2022,657.09,644.7,12297
Santa Clara,SANTA CLARA COUNTY OFFICE OF ED.,2223.0,7/1/2022,1197.79,128.5,1036
Santa Clara,BERRYESSA UNION ELEMENTARY,2223.0,7/1/2022,232.88,276.0,5937
Santa Clara,CAMPBELL UNION HIGH,2223.0,7/1/2022,266.45,386.2,8609
Santa Clara,CUPERTINO UNION ELEMENTARY,2223.0,7/1/2022,705.36,598.3,13455
Santa Clara,EAST SIDE UNION HIGH,2223.0,7/1/2022,652.64,947.0,21086
Santa Clara,EVERGREEN ELEMENTARY,2223.0,7/1/2022,268.52,397.6,8874
Santa Clara,FRANKLIN-MCKINLEY ELEMENTARY,2223.0,7/1/2022,390.21,307.5,5942
Santa Clara,FREMONT UNION HIGH,2223.0,7/1/2022,337.27,436.1,9978
Santa Clara,GILROY UNIFIED,2223.0,7/1/2022,385.56,451.2,10418
Santa Clara,LAKESIDE JOINT ELEMENTARY,2223.0,7/1/2022,7.1,5.0,73
Santa Clara,LOMA PRIETA JOINT ELEMENTARY,2223.0,7/1/2022,21.0,19.0,433
Santa Clara,LOS ALTOS ELEMENTARY,2223.0,7/1/2022,215.15,183.9,3352
Santa Clara,LOS GATOS UNION ELEMENTARY,2223.0,7/1/2022,79.27,134.9,2623
Santa Clara,LOS GATOS-SARATOGA JOINT UNION,2223.0,7/1/2022,190.5,154.8,3261
Santa Clara,LUTHER BURBANK ELEMENTARY,2223.0,7/1/2022,21.0,20.0,422
Santa Clara,MORELAND ELEMENTARY,2223.0,7/1/2022,160.26,188.0,3930
Santa Clara,MORGAN HILL UNIFIED,2223.0,7/1/2022,283.02,356.4,7999
Santa Clara,MOUNTAIN VIEW-WHISMAN ELEMENTARY,2223.0,7/1/2022,234.57,241.7,4511
Santa Clara,MOUNTAIN VIEW-LOS ALTOS UNION,2223.0,7/1/2022,145.75,239.1,4430
Santa Clara,OAK GROVE ELEMENTARY,2223.0,7/1/2022,248.24,392.4,8647
Santa Clara,ORCHARD ELEMENTARY,2223.0,7/1/2022,34.06,50.0,763
Santa Clara,PALO ALTO UNIFIED,2223.0,7/1/2022,625.29,659.4,10302
Santa Clara,SAN JOSE UNIFIED,2223.0,7/1/2022,991.24,1151.6,25357
Santa Clara,SANTA CLARA UNIFIED,2223.0,7/1/2022,737.74,746.9,13887
Santa Clara,SARATOGA UNION ELEMENTARY,2223.0,7/1/2022,86.91,83.5,1625
Santa Clara,SUNNYVALE ELEMENTARY,2223.0,7/1/2022,275.35,299.2,5457
Santa Clara,UNION ELEMENTARY,2223.0,7/1/2022,187.6,229.1,5351
Santa Clara,MILPITAS UNIFIED,2223.0,7/1/2022,341.41,430.2,9955
Shasta,INDIAN SPRINGS ELEMENTARY,2223.0,7/1/2022,0.0,0.0,NO MATCH
Santa Cruz,SANTA CRUZ COUNTY OFFICE OF ED.,2223.0,7/1/2022,179.18,49.7,906
Santa Cruz,SANTA CRUZ CITY SCHOOLS,2223.0,7/1/2022,308.57,320.7,5990
Santa Cruz,BONNY DOON ELEMENTARY,2223.0,7/1/2022,6.8,9.1,115
Santa Cruz,HAPPY VALLEY ELEMENTARY,2223.0,7/1/2022,4.42,7.3,120
Santa Cruz,LIVE OAK ELEMENTARY,2223.0,7/1/2022,100.64,83.7,1534
Santa Cruz,MOUNTAIN ELEMENTARY,2223.0,7/1/2022,9.13,9.6,160
Santa Cruz,PACIFIC ELEMENTARY,2223.0,7/1/2022,9.87,8.2,154
Santa Cruz,PAJARO VALLEY JOINT UNIFIED,2223.0,7/1/2022,1062.0,760.5,15909
Santa Cruz,SAN LORENZO VALLEY UNIFIED,2223.0,7/1/2022,108.0,97.8,2082
Santa Cruz,SOQUEL ELEMENTARY,2223.0,7/1/2022,66.1,78.5,1654
Santa Cruz,SCOTTS VALLEY UNIFIED,2223.0,7/1/2022,55.58,97.4,2166
Sierra,SIERRA COUNTY OFFICE OF ED.,2223.0,7/1/2022,0.0,0.0,NO MATCH
Shasta,SHASTA COUNTY OFFICE OF ED.,2223.0,7/1/2022,205.06,9.0,163
Shasta,ANDERSON UNION HIGH,2223.0,7/1/2022,72.03,70.2,1534
Shasta,BELLA VISTA ELEMENTARY,2223.0,7/1/2022,17.58,16.4,329
Shasta,BLACK BUTTE UNION ELEMENTARY,2223.0,7/1/2022,19.56,11.0,224
Shasta,CASCADE UNION ELEMENTARY,2223.0,7/1/2022,130.31,60.3,1079
Shasta,CASTLE ROCK UNION ELEMENTARY,2223.0,7/1/2022,15.32,3.0,36
Shasta,COLUMBIA ELEMENTARY,2223.0,7/1/2022,97.64,42.0,753
Shasta,COTTONWOOD UNION ELEMENTARY,2223.0,7/1/2022,57.27,46.8,892
Siskiyou,FORKS OF SALMON ELEMENTARY,2223.0,7/1/2022,0.0,0.0,NO MATCH
Shasta,ENTERPRISE ELEMENTARY,2223.0,7/1/2022,179.83,164.2,3402
Shasta,FALL RIVER JOINT UNIFIED,2223.0,7/1/2022,81.28,64.2,1187
Shasta,FRENCH GULCH-WHISKEYTOWN ELEM.,2223.0,7/1/2022,3.09,2.0,18
Shasta,GRANT ELEMENTARY,2223.0,7/1/2022,43.0,33.3,643
Shasta,HAPPY VALLEY UNION ELEMENTARY,2223.0,7/1/2022,30.63,26.0,488
Shasta,"IGO, ONO, PLATINA UNION ELEM.",2223.0,7/1/2022,5.57,2.0,30
Shasta,JUNCTION ELEMENTARY,2223.0,7/1/2022,24.3,23.0,381
Shasta,MILLVILLE ELEMENTARY,2223.0,7/1/2022,20.0,10.5,241
Shasta,NORTH COW CREEK ELEMENTARY,2223.0,7/1/2022,9.51,13.0,256
Shasta,OAK RUN ELEMENTARY,2223.0,7/1/2022,7.0,3.0,45
Shasta,PACHECO UNION ELEMENTARY,2223.0,7/1/2022,39.28,40.0,679
Shasta,REDDING ELEMENTARY,2223.0,7/1/2022,199.41,135.2,2713
Shasta,SHASTA UNION ELEMENTARY,2223.0,7/1/2022,7.54,4.6,87
Shasta,SHASTA UNION HIGH,2223.0,7/1/2022,213.69,197.2,4263
Shasta,WHITMORE UNION ELEMENTARY,2223.0,7/1/2022,3.0,5.0,63
Shasta,MOUNTAIN UNION ELEMENTARY,2223.0,7/1/2022,11.59,5.0,82
Shasta,GATEWAY UNIFIED,2223.0,7/1/2022,161.7,119.5,2171
Sierra,SIERRA-PLUMAS JOINT UNIFIED,2223.0,7/1/2022,31.3,24.7,400
Siskiyou,SISKIYOU COUNTY OFFICE OF ED.,2223.0,7/1/2022,87.38,16.0,67
Siskiyou,BIG SPRINGS UNION ELEMENTARY,2223.0,7/1/2022,21.0,8.0,153
Siskiyou,BOGUS ELEMENTARY,2223.0,7/1/2022,1.5,1.0,16
Siskiyou,BUTTEVILLE UNION ELEMENTARY,2223.0,7/1/2022,12.14,10.3,166
Siskiyou,DELPHIC ELEMENTARY,2223.0,7/1/2022,6.17,3.0,57
Siskiyou,DUNSMUIR ELEMENTARY,2223.0,7/1/2022,10.0,6.0,93
Siskiyou,DUNSMUIR JOINT UNION HIGH,2223.0,7/1/2022,5.0,7.3,66
Siskiyou,GAZELLE UNION ELEMENTARY,2223.0,7/1/2022,5.0,2.0,35
Siskiyou,GRENADA ELEMENTARY,2223.0,7/1/2022,14.0,10.5,193
Siskiyou,HAPPY CAMP UNION ELEMENTARY,2223.0,7/1/2022,13.0,6.0,108
Siskiyou,HORNBROOK ELEMENTARY,2223.0,7/1/2022,6.6,4.6,35
Siskiyou,JUNCTION ELEMENTARY,2223.0,7/1/2022,0.0,1.0,13
Siskiyou,KLAMATH RIVER UNION ELEMENTARY,2223.0,7/1/2022,3.0,1.0,6
Siskiyou,LITTLE SHASTA ELEMENTARY,2223.0,7/1/2022,1.62,2.0,12
Siskiyou,MCCLOUD UNION ELEMENTARY,2223.0,7/1/2022,5.9,3.9,48
Siskiyou,MONTAGUE ELEMENTARY,2223.0,7/1/2022,13.0,6.0,169
Siskiyou,MT. SHASTA UNION ELEMENTARY,2223.0,7/1/2022,22.13,26.7,465
Siskiyou,SEIAD ELEMENTARY,2223.0,7/1/2022,3.66,1.0,19
Siskiyou,SISKIYOU UNION HIGH,2223.0,7/1/2022,28.38,31.2,531
Siskiyou,WEED UNION ELEMENTARY,2223.0,7/1/2022,20.52,18.0,323
Siskiyou,WILLOW CREEK ELEMENTARY,2223.0,7/1/2022,1.0,2.0,44
Siskiyou,YREKA UNION ELEMENTARY,2223.0,7/1/2022,81.32,52.7,889
Siskiyou,YREKA UNION HIGH,2223.0,7/1/2022,22.0,40.7,733
Siskiyou,BUTTE VALLEY UNIFIED,2223.0,7/1/2022,23.0,14.9,279
Siskiyou,SCOTT VALLEY UNIFIED,2223.0,7/1/2022,53.19,35.4,622
Solano,SOLANO COUNTY OFFICE OF ED.,2223.0,7/1/2022,280.98,48.8,353
Solano,BENICIA UNIFIED,2223.0,7/1/2022,159.15,216.4,4368
Solano,DIXON UNIFIED,2223.0,7/1/2022,125.18,150.4,3010
Solano,FAIRFIELD-SUISUN UNIFIED,2223.0,7/1/2022,815.76,934.2,20519
Solano,TRAVIS UNIFIED,2223.0,7/1/2022,207.5,251.3,5326
Solano,VACAVILLE UNIFIED,2223.0,7/1/2022,441.73,537.3,11160
Solano,VALLEJO CITY UNIFIED,2223.0,7/1/2022,611.91,418.1,9885
Sonoma,SONOMA COUNTY OFFICE OF ED.,2223.0,7/1/2022,158.75,29.6,293
Sonoma,SANTA ROSA CITY SCHOOLS,2223.0,7/1/2022,330.83,660.3,12980
Sonoma,ALEXANDER VALLEY UNION ELEMENTARY,2223.0,7/1/2022,55.58,9.4,112
Sonoma,WEST SONOMA COUNTY UNION HIGH,2223.0,7/1/2022,68.0,83.7,1571
Sonoma,BELLEVUE UNION ELEMENTARY,2223.0,7/1/2022,80.1,81.8,1586
Sonoma,BENNETT VALLEY UNION ELEMENTARY,2223.0,7/1/2022,39.4,42.0,951
Sonoma,CLOVERDALE UNIFIED,2223.0,7/1/2022,58.51,68.1,1311
Sonoma,FORT ROSS ELEMENTARY,2223.0,7/1/2022,3.35,2.0,14
Sonoma,GEYSERVILLE UNIFIED,2223.0,7/1/2022,14.37,17.4,211
Sonoma,HORICON ELEMENTARY,2223.0,7/1/2022,10.0,6.0,56
Sonoma,KENWOOD ELEMENTARY,2223.0,7/1/2022,9.21,9.3,113
Sonoma,MONTE RIO UNION ELEMENTARY,2223.0,7/1/2022,8.31,5.0,59
Sonoma,MONTGOMERY ELEMENTARY,2223.0,7/1/2022,4.25,3.0,21
Sonoma,KASHIA ELEMENTARY,2223.0,7/1/2022,0.0,0.5,8
Sonoma,ROSELAND ELEMENTARY,2223.0,7/1/2022,104.25,79.0,1467
Sonoma,SEBASTOPOL UNION ELEMENTARY,2223.0,7/1/2022,36.67,25.4,424
Sonoma,SONOMA VALLEY UNIFIED,2223.0,7/1/2022,257.0,156.5,3156
Sonoma,TWO ROCK UNION ELEMENTARY,2223.0,7/1/2022,9.0,6.0,132
Sonoma,WAUGH ELEMENTARY,2223.0,7/1/2022,36.47,36.2,774
Sonoma,WEST SIDE UNION ELEMENTARY,2223.0,7/1/2022,7.93,8.0,137
Sonoma,WILMAR UNION ELEMENTARY,2223.0,7/1/2022,8.85,12.5,219
Sonoma,COTATI-ROHNERT PARK UNIFIED,2223.0,7/1/2022,220.33,272.3,5970
Sonoma,WINDSOR UNIFIED,2223.0,7/1/2022,221.71,184.4,3451
Sonoma,HEALDSBURG UNIFIED,2223.0,7/1/2022,80.73,77.4,1229
Stanislaus,STANISLAUS COUNTY OFFICE OF ED.,2223.0,7/1/2022,740.03,63.8,741
Stanislaus,MODESTO CITY SCHOOLS,2223.0,7/1/2022,1489.85,1276.8,29578
Stanislaus,CERES UNIFIED,2223.0,7/1/2022,813.05,574.5,13359
Stanislaus,CHATOM UNION ELEMENTARY,2223.0,7/1/2022,32.51,25.6,565
Stanislaus,EMPIRE UNION ELEMENTARY,2223.0,7/1/2022,184.4,135.2,2870
Stanislaus,HART-RANSOM UNION ELEMENTARY,2223.0,7/1/2022,27.9,35.4,737
Stanislaus,HICKMAN ELEMENTARY,2223.0,7/1/2022,29.26,42.4,985
Stanislaus,KEYES UNION ELEMENTARY,2223.0,7/1/2022,51.59,40.1,702
Stanislaus,KNIGHTS FERRY ELEMENTARY,2223.0,7/1/2022,5.0,7.0,118
Stanislaus,PATTERSON JOINT UNIFIED,2223.0,7/1/2022,307.82,287.7,6173
Stanislaus,SALIDA UNION ELEMENTARY,2223.0,7/1/2022,154.79,102.2,2170
Stanislaus,STANISLAUS UNION ELEMENTARY,2223.0,7/1/2022,135.24,171.4,3389
Stanislaus,SYLVAN UNION ELEMENTARY,2223.0,7/1/2022,341.55,388.6,7970
Stanislaus,VALLEY HOME JOINT ELEMENTARY,2223.0,7/1/2022,7.75,9.5,169
Stanislaus,NEWMAN-CROWS LANDING UNIFIED,2223.0,7/1/2022,174.86,164.8,3186
Stanislaus,HUGHSON UNIFIED,2223.0,7/1/2022,88.17,89.9,2153
Stanislaus,RIVERBANK UNIFIED,2223.0,7/1/2022,133.46,120.4,2401
Stanislaus,OAKDALE UNIFIED,2223.0,7/1/2022,211.52,233.2,5167
Stanislaus,WATERFORD UNIFIED,2223.0,7/1/2022,157.73,82.8,1808
Sutter,SUTTER COUNTY OFFICE OF ED.,2223.0,7/1/2022,198.65,41.0,354
Sutter,BRITTAN ELEMENTARY,2223.0,7/1/2022,15.02,23.0,460
Sutter,BROWNS ELEMENTARY,2223.0,7/1/2022,6.3,7.0,122
Sutter,EAST NICOLAUS JOINT UNION HIGH,2223.0,7/1/2022,14.0,15.2,310
Sutter,FRANKLIN ELEMENTARY,2223.0,7/1/2022,30.04,21.0,490
Sutter,LIVE OAK UNIFIED,2223.0,7/1/2022,120.94,96.6,1970
Sutter,MARCUM-ILLINOIS UNION ELEMENTARY,2223.0,7/1/2022,27.75,10.0,193
Sutter,MERIDIAN ELEMENTARY,2223.0,7/1/2022,67.83,3.0,70
Sutter,NUESTRO ELEMENTARY,2223.0,7/1/2022,11.07,9.0,184
Sutter,PLEASANT GROVE JOINT UNION ELEM.,2223.0,7/1/2022,8.73,8.0,145
Sutter,SUTTER UNION HIGH,2223.0,7/1/2022,28.0,35.1,802
Sutter,WINSHIP-ROBBINS ELEMENTARY,2223.0,7/1/2022,20.36,7.5,106
Sutter,YUBA CITY UNIFIED,2223.0,7/1/2022,525.56,576.6,11677
Tehama,TEHAMA COUNTY OFFICE OF ED.,2223.0,7/1/2022,153.05,16.9,52
Tehama,ANTELOPE ELEMENTARY,2223.0,7/1/2022,44.78,34.8,716
Tehama,CORNING UNION ELEMENTARY,2223.0,7/1/2022,104.43,97.2,1990
Tehama,CORNING UNION HIGH,2223.0,7/1/2022,54.25,57.3,1138
Tehama,EVERGREEN UNION ELEMENTARY,2223.0,7/1/2022,76.06,55.0,1030
Tehama,FLOURNOY UNION ELEMENTARY,2223.0,7/1/2022,4.0,0.0,45
Tehama,GERBER UNION ELEMENTARY,2223.0,7/1/2022,19.58,17.0,399
Tehama,KIRKWOOD ELEMENTARY,2223.0,7/1/2022,9.0,5.2,102
Tehama,LASSEN VIEW UNION ELEMENTARY,2223.0,7/1/2022,21.98,15.4,358
Tehama,LOS MOLINOS UNIFIED,2223.0,7/1/2022,30.86,31.0,528
Tehama,RED BLUFF UNION ELEMENTARY,2223.0,7/1/2022,111.65,88.9,1839
Tehama,RED BLUFF UNION HIGH,2223.0,7/1/2022,94.24,86.4,1747
Tehama,REEDS CREEK ELEMENTARY,2223.0,7/1/2022,10.98,8.6,181
Tehama,RICHFIELD ELEMENTARY,2223.0,7/1/2022,14.26,11.4,238
Trinity,TRINITY COUNTY OFFICE OF ED.,2223.0,7/1/2022,46.36,2.0,14
Trinity,BURNT RANCH ELEMENTARY,2223.0,7/1/2022,7.87,5.0,91
Trinity,COFFEE CREEK ELEMENTARY,2223.0,7/1/2022,1.12,1.3,9
Trinity,DOUGLAS CITY ELEMENTARY,2223.0,7/1/2022,15.63,11.1,162
Trinity,JUNCTION CITY ELEMENTARY,2223.0,7/1/2022,11.07,4.0,63
Trinity,LEWISTON ELEMENTARY,2223.0,7/1/2022,10.0,4.3,75
Trinity,TRINITY CENTER ELEMENTARY,2223.0,7/1/2022,2.25,1.0,13
Trinity,SOUTHERN TRINITY JOINT UNIFIED,2223.0,7/1/2022,14.1,9.4,84
Trinity,MOUNTAIN VALLEY UNIFIED,2223.0,7/1/2022,29.89,20.5,329
Trinity,TRINITY ALPS UNIFIED,2223.0,7/1/2022,45.0,38.3,672
Tulare,TULARE COUNTY OFFICE OF ED.,2223.0,7/1/2022,773.66,142.4,1142
Tulare,ALLENSWORTH ELEMENTARY,2223.0,7/1/2022,5.0,5.0,91
Tulare,ALPAUGH UNIFIED,2223.0,7/1/2022,28.46,18.5,374
Tulare,ALTA VISTA ELEMENTARY,2223.0,7/1/2022,28.8,22.8,495
Tulare,BUENA VISTA ELEMENTARY,2223.0,7/1/2022,11.4,11.0,197
Tulare,COLUMBINE ELEMENTARY,2223.0,7/1/2022,6.82,9.0,185
Tulare,CUTLER-OROSI JOINT UNIFIED,2223.0,7/1/2022,274.03,192.3,3892
Tulare,DUCOR UNION ELEMENTARY,2223.0,7/1/2022,7.57,11.0,138
Tulare,EARLIMART ELEMENTARY,2223.0,7/1/2022,130.0,90.1,1442
Tulare,HOPE ELEMENTARY,2223.0,7/1/2022,13.85,12.0,229
Tulare,HOT SPRINGS ELEMENTARY,2223.0,7/1/2022,2.5,2.0,13
Tulare,KINGS RIVER UNION ELEMENTARY,2223.0,7/1/2022,23.0,20.2,405
Tulare,LIBERTY ELEMENTARY,2223.0,7/1/2022,18.5,33.5,781
Tulare,MONSON-SULTANA JOINT UNION ELEM.,2223.0,7/1/2022,23.63,21.0,429
Tulare,OAK VALLEY UNION ELEMENTARY,2223.0,7/1/2022,36.19,33.0,571
Tulare,OUTSIDE CREEK ELEMENTARY,2223.0,7/1/2022,7.56,4.8,130
Tulare,PALO VERDE UNION ELEMENTARY,2223.0,7/1/2022,29.4,22.0,499
Tulare,PIXLEY UNION ELEMENTARY,2223.0,7/1/2022,75.35,43.0,877
Tulare,PLEASANT VIEW ELEMENTARY,2223.0,7/1/2022,36.29,24.0,413
Tulare,RICHGROVE ELEMENTARY,2223.0,7/1/2022,43.82,28.0,508
Tulare,ROCKFORD ELEMENTARY,2223.0,7/1/2022,14.07,14.0,310
Tulare,SAUCELITO ELEMENTARY,2223.0,7/1/2022,2.0,4.9,67
Tulare,SEQUOIA UNION ELEMENTARY,2223.0,7/1/2022,22.6,3.2,41
Tulare,SPRINGVILLE UNION ELEMENTARY,2223.0,7/1/2022,15.73,16.0,329
Tulare,STONE CORRAL ELEMENTARY,2223.0,7/1/2022,33.78,7.0,116
Tulare,STRATHMORE UNION ELEMENTARY,2223.0,7/1/2022,36.38,33.0,703
Tulare,SUNDALE UNION ELEMENTARY,2223.0,7/1/2022,21.0,32.0,824
Tulare,SUNNYSIDE UNION ELEMENTARY,2223.0,7/1/2022,35.71,17.9,320
Tulare,TERRA BELLA UNION ELEMENTARY,2223.0,7/1/2022,44.61,38.0,741
Tulare,THREE RIVERS UNION ELEMENTARY,2223.0,7/1/2022,7.35,8.0,95
Tulare,TIPTON ELEMENTARY,2223.0,7/1/2022,32.54,27.0,519
Tulare,TRAVER JOINT ELEMENTARY,2223.0,7/1/2022,14.17,9.0,224
Tulare,TULARE CITY SCHOOL DISTRICT,2223.0,7/1/2022,379.4,419.8,9172
Tulare,WAUKENA JOINT UNION ELEMENTARY,2223.0,7/1/2022,29.5,10.0,214
Tulare,WOODVILLE ELEMENTARY,2223.0,7/1/2022,20.2,21.0,413
Tulare,FARMERSVILLE UNIFIED,2223.0,7/1/2022,129.4,128.5,2451
Tulare,PORTERVILLE UNIFIED,2223.0,7/1/2022,609.68,574.8,13026
Tulare,DINUBA UNIFIED,2223.0,7/1/2022,351.33,277.5,6471
Tulare,WOODLAKE UNIFIED,2223.0,7/1/2022,118.52,109.8,2099
Tulare,EXETER UNIFIED,2223.0,7/1/2022,124.78,126.7,2663
Tuolumne,TUOLUMNE COUNTY OFFICE OF ED.,2223.0,7/1/2022,55.13,13.3,78
Tuolumne,BELLEVIEW ELEMENTARY,2223.0,7/1/2022,16.88,8.0,173
Tuolumne,COLUMBIA UNION,2223.0,7/1/2022,23.69,22.5,437
Tuolumne,CURTIS CREEK ELEMENTARY,2223.0,7/1/2022,17.09,21.0,440
Tuolumne,JAMESTOWN ELEMENTARY,2223.0,7/1/2022,35.08,22.0,380
Tuolumne,SONORA ELEMENTARY,2223.0,7/1/2022,60.0,41.2,724
Tuolumne,SONORA UNION HIGH,2223.0,7/1/2022,50.97,45.2,1087
Tuolumne,SOULSBYVILLE ELEMENTARY,2223.0,7/1/2022,58.19,30.0,484
Tuolumne,SUMMERVILLE ELEMENTARY,2223.0,7/1/2022,25.17,22.0,416
Tuolumne,SUMMERVILLE UNION HIGH,2223.0,7/1/2022,42.57,24.2,473
Tuolumne,TWAIN HARTE-LONG BARN UNION ELEM.,2223.0,7/1/2022,17.28,16.5,254
Tuolumne,BIG OAK FLAT-GROVELAND UNIFIED,2223.0,7/1/2022,28.35,22.8,276
Ventura,VENTURA COUNTY OFFICE OF ED.,2223.0,7/1/2022,644.45,81.7,601
Ventura,BRIGGS ELEMENTARY,2223.0,7/1/2022,17.33,29.1,473
Ventura,FILLMORE UNIFIED,2223.0,7/1/2022,177.54,179.9,3811
Ventura,HUENEME ELEMENTARY,2223.0,7/1/2022,339.24,350.5,7140
Ventura,MESA UNION ELEMENTARY,2223.0,7/1/2022,30.11,31.8,564
Ventura,MUPU ELEMENTARY,2223.0,7/1/2022,4.31,9.4,181
Ventura,OCEAN VIEW ELEMENTARY,2223.0,7/1/2022,130.01,100.0,2191
Ventura,OJAI UNIFIED,2223.0,7/1/2022,150.05,105.3,2208
Ventura,OXNARD ELEMENTARY,2223.0,7/1/2022,703.89,727.2,14170
Ventura,OXNARD UNION HIGH,2223.0,7/1/2022,392.38,731.2,16910
Ventura,PLEASANT VALLEY SCHOOL DISTRICT,2223.0,7/1/2022,266.71,265.8,5807
Ventura,RIO ELEMENTARY,2223.0,7/1/2022,288.09,231.2,5188
Ventura,SANTA CLARA ELEMENTARY,2223.0,7/1/2022,2.38,2.5,54
Ventura,SIMI VALLEY UNIFIED,2223.0,7/1/2022,755.31,751.9,15878
Ventura,SOMIS UNION ELEMENTARY,2223.0,7/1/2022,13.72,13.1,240
Ventura,VENTURA UNIFIED,2223.0,7/1/2022,645.57,634.2,14969
Ventura,CONEJO VALLEY UNIFIED,2223.0,7/1/2022,610.07,806.9,16326
Ventura,OAK PARK UNIFIED,2223.0,7/1/2022,177.16,182.6,4236
Ventura,MOORPARK UNIFIED,2223.0,7/1/2022,237.7,243.2,5819
Ventura,SANTA PAULA UNIFIED,2223.0,7/1/2022,262.25,261.9,4852
Yolo,YOLO COUNTY OFFICE OF ED.,2223.0,7/1/2022,131.86,20.7,204
Yolo,DAVIS JOINT UNIFIED,2223.0,7/1/2022,364.67,403.4,7776
Yolo,ESPARTO UNIFIED,2223.0,7/1/2022,58.17,48.5,954
Yolo,WASHINGTON UNIFIED,2223.0,7/1/2022,444.0,360.8,7264
Yolo,WINTERS JOINT UNIFIED,2223.0,7/1/2022,89.51,79.7,1568
Yolo,WOODLAND JOINT UNIFIED,2223.0,7/1/2022,412.7,465.6,9308
Yuba,YUBA COUNTY OFFICE OF ED.,2223.0,7/1/2022,179.6,27.0,247
Yuba,CAMPTONVILLE ELEMENTARY,2223.0,7/1/2022,18.35,3.0,54
Yuba,MARYSVILLE JOINT UNIFIED,2223.0,7/1/2022,538.15,429.9,9804
Yuba,PLUMAS ELEMENTARY,2223.0,7/1/2022,62.07,75.8,1496
Yuba,WHEATLAND ELEMENTARY,2223.0,7/1/2022,113.78,48008.5,1274
Yuba,WHEATLAND HIGH,2223.0,7/1/2022,67.83,53.3,1096
State,STATEWIDE COUNTY OFFICE,2223.0,7/1/2022,20670.59,2423.3,23872
State,STATEWIDE ELEMENTARY,2223.0,7/1/2022,54125.78,,986286
State,STATEWIDE HIGH,2223.0,7/1/2022,21418.19,22991.5,509606
State,STATEWIDE UNIFIED,2223.0,7/1/2022,185511.24,172425.4,3637929
Alameda,MOUNTAIN HOUSE ELEMENTARY,2324.0,7/1/2023,5.0,1.0,12
Alameda,OAKLAND UNIFIED,2324.0,7/1/2023,2372.87,1943.2,33835
Alameda,ALAMEDA COUNTY OFFICE OF ED.,2324.0,7/1/2023,397.36,11.5,102
Alameda,SAN LORENZO UNIFIED,2324.0,7/1/2023,463.06,386.9,8099
Alameda,DUBLIN UNIFIED,2324.0,7/1/2023,365.17,541.6,12819
Alameda,ALAMEDA UNIFIED,2324.0,7/1/2023,392.55,420.6,9035
Alameda,ALBANY CITY UNIFIED,2324.0,7/1/2023,123.39,179.6,3567
Alameda,SAN LEANDRO UNIFIED,2324.0,7/1/2023,323.63,426.4,8708
